id,source_type,title,short_desc,url,tags,author,stars_or_downloads,updated_at
gh_wangkai930418/awesome-diffusion-categorized,github_repo,wangkai930418/awesome-diffusion-categorized,collection of diffusion model papers categorized by their subareas,https://github.com/wangkai930418/awesome-diffusion-categorized,"continual-learning, controlnet, detection, diffusion, diffusion-model, diffusion-models, few-shot, image-edit, inpainting, inversion, segmentation, stable-diffusion, text-guided, tracking",wangkai930418,1995,2025-10-29T08:53:28Z
gh_KudoAI/chatgpt.js,github_repo,KudoAI/chatgpt.js,"🤖 A powerful, open source client-side JavaScript library for ChatGPT",https://github.com/KudoAI/chatgpt.js,"ai, artificial-intelligence, bot, chat, chatbot, chatgpt, clientside, conversational-ai, conversational-bots, frontend, gpt, gpt-5, javascript, kudoai, library, machine-learning, ml, nlp, openai",KudoAI,1984,2025-10-29T12:52:45Z
gh_amirhossein-kz/Awesome-Diffusion-Models-in-Medical-Imaging,github_repo,amirhossein-kz/Awesome-Diffusion-Models-in-Medical-Imaging,Diffusion Models in Medical Imaging (Published in Medical Image Analysis Journal),https://github.com/amirhossein-kz/Awesome-Diffusion-Models-in-Medical-Imaging,"ddpm, deep-learning, denoising, diffusion, diffusion-models, generation, generative-models, machine-learning, medical-imaging, ncsn, reconstruction, score-based, score-matching, sde, segmentation, vae",amirhossein-kz,1968,2025-10-29T14:28:25Z
gh_Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,github_repo,Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,Web labeling tool for bitmap images and point clouds,https://github.com/Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,"image-labeling, image-labeling-tool, labeling-tool, machine-learning, manual-annotations, pcd, pointcloud, semantic-segmentation",Hitachi-Automotive-And-Industry-Lab,1923,2025-10-23T09:38:22Z
gh_FoundationVision/LlamaGen,github_repo,FoundationVision/LlamaGen,Autoregressive Model Beats Diffusion: 🦙 Llama for Scalable Image Generation,https://github.com/FoundationVision/LlamaGen,"auto-regressive-model, diffusion, diffusion-models, image-generation, llama, llm, text2image",FoundationVision,1880,2025-10-27T16:28:09Z
gh_MrNothing/AI-Blocks,github_repo,MrNothing/AI-Blocks,A powerful and intuitive WYSIWYG interface that allows anyone to create Machine Learning models!,https://github.com/MrNothing/AI-Blocks,"ai-blocs, artificial-intelligence, deep-learning, machine-learning, modular, neural-networks, python, tensorflow, wysiwyg",MrNothing,1862,2025-10-28T07:19:32Z
gh_ssusnic/Machine-Learning-Flappy-Bird,github_repo,ssusnic/Machine-Learning-Flappy-Bird,Machine Learning for Flappy Bird using Neural Network and Genetic Algorithm,https://github.com/ssusnic/Machine-Learning-Flappy-Bird,"ai, ai-tutorial, artificial-evolution, artificial-intelligence, flappy-bird, flappybird, game-programming, genetic-algorithm, genetic-algorithms, html5, javascript, machine-intelligence, machine-learning, machine-learning-algorithm, machinelearning, neural-network, neural-networks, neuroevolution, phaser, phaser-tutorial",ssusnic,1835,2025-10-25T23:39:12Z
gh_rupeshs/fastsdcpu,github_repo,rupeshs/fastsdcpu,Fast stable diffusion on CPU and AI PC,https://github.com/rupeshs/fastsdcpu,"aipc, api, cli, cpu, desktopgui, diffusers, diffusion, fastsdcpu, flux, gradio, latentconsistencymodels, lcmdiffusion, openvino, qt, sdupcale, sdxlturbo, sdxs, stablediffusion, torch, webui",rupeshs,1815,2025-10-29T01:05:40Z
gh_lexfridman/deeptraffic,github_repo,lexfridman/deeptraffic,"DeepTraffic is a deep reinforcement learning competition, part of the MIT Deep Learning series.",https://github.com/lexfridman/deeptraffic,"convnetjs, deep-learning, deep-reinforcement-learning, deep-rl, machine-learning, mit, self-driving-cars, tensorflow",lexfridman,1790,2025-10-05T09:55:34Z
gh_IntelLabs/fastRAG,github_repo,IntelLabs/fastRAG,Efficient Retrieval Augmentation and Generation Framework,https://github.com/IntelLabs/fastRAG,"benchmark, colbert, diffusion, generative-ai, information-retrieval, knowledge-graph, llm, multi-modal, nlp, question-answering, semantic-search, sentence-transformers, summarization, transformers",IntelLabs,1736,2025-10-27T06:00:21Z
gh_NVIDIA/Cosmos-Tokenizer,github_repo,NVIDIA/Cosmos-Tokenizer,A suite of image and video neural tokenizers,https://github.com/NVIDIA/Cosmos-Tokenizer,"diffusion, tokenization, transformers",NVIDIA,1674,2025-10-23T03:32:16Z
gh_varunshenoy/opendream,github_repo,varunshenoy/opendream,"An extensible, easy-to-use, and portable diffusion web UI 👨‍🎨",https://github.com/varunshenoy/opendream,"ai, automatic-1111, diffusion, image-generation, stable-diffusion",varunshenoy,1672,2025-10-21T02:38:31Z
gh_TencentARC/BrushNet,github_repo,TencentARC/BrushNet,"[ECCV 2024] The official implementation of paper ""BrushNet: A Plug-and-Play Image Inpainting Model with Decomposed Dual-Branch Diffusion""",https://github.com/TencentARC/BrushNet,"diffusion, diffusion-models, eccv, eccv2024, image-inpainting, text-to-image",TencentARC,1671,2025-10-28T02:17:02Z
gh_uber/manifold,github_repo,uber/manifold,A model-agnostic visual debugging tool for machine learning,https://github.com/uber/manifold,"incubation, machine-learning, visualization",uber,1670,2025-10-18T18:18:29Z
gh_Maks-s/sd-akashic,github_repo,Maks-s/sd-akashic,A compendium of informations regarding Stable Diffusion (SD),https://github.com/Maks-s/sd-akashic,"diffusion, guide, stable-diffusion",Maks-s,1642,2025-10-27T17:04:04Z
gh_Fantasy-AMAP/fantasy-talking,github_repo,Fantasy-AMAP/fantasy-talking,[ACM MM 2025] FantasyTalking: Realistic Talking Portrait Generation via Coherent Motion Synthesis,https://github.com/Fantasy-AMAP/fantasy-talking,"diffusion, diffusion-models, diffusion-transformer, talking-head",Fantasy-AMAP,1577,2025-10-27T12:21:32Z
gh_metrofun/machine-learning-surveys,github_repo,metrofun/machine-learning-surveys,"A curated list of Machine Learning Surveys, Tutorials and Books.",https://github.com/metrofun/machine-learning-surveys,"awesome, awesome-list, list, machine-learning",metrofun,1385,2025-10-28T16:44:06Z
gh_dmotz/thing-translator,github_repo,dmotz/thing-translator,📷 🗣  Point your camera at things to hear how to say them in a different language,https://github.com/dmotz/thing-translator,"ai-experiments, camera, frontend, javascript, language, machine-learning, ml, translator",dmotz,1335,2025-10-01T13:29:25Z
gh_bytedance/UNO,github_repo,bytedance/UNO,[ICCV 2025] 🔥🔥  UNO: A Universal Customization Method for Both Single and Multi-Subject Conditioning,https://github.com/bytedance/UNO,"diffusion, diffusion-transformer, flux, image-generation, in-context-learning, subject-driven-generation, text-to-image, universal-image-generation",bytedance,1320,2025-10-29T13:54:09Z
gh_huggingface/finetrainers,github_repo,huggingface/finetrainers,Scalable and memory-optimized training of diffusion models,https://github.com/huggingface/finetrainers,"ai, art, artificial-intelligence, diffusers, diffusion, diffusion-models, pytorch, transformers",huggingface,1291,2025-10-28T12:10:15Z
gh_Uminosachi/sd-webui-inpaint-anything,github_repo,Uminosachi/sd-webui-inpaint-anything,Inpaint Anything extension performs stable diffusion inpainting on a browser UI using masks from Segment Anything.,https://github.com/Uminosachi/sd-webui-inpaint-anything,"ai-art, anything, diffusers, diffusion, extension, generative-art, gradio, huggingface, huggingface-diffusers, image-generation, image2image, img2img, inpaint, inpaint-anything, inpainting, latent-diffusion, segment, segment-anything, segmentation, stable-diffusion",Uminosachi,1274,2025-10-27T01:27:00Z
gh_mini-sora/minisora,github_repo,mini-sora/minisora,MiniSora: A community aims to explore the implementation path and future development direction of Sora.,https://github.com/mini-sora/minisora,"diffusion, sora, video-generation",mini-sora,1265,2025-10-27T09:19:42Z
gh_tin2tin/Pallaidium,github_repo,tin2tin/Pallaidium,"PALLAIDIUM — a generative AI movie studio, seamlessly integrated into the Blender Video Editor (VSE), enabling end-to-end production from script to screen and back.",https://github.com/tin2tin/Pallaidium,"ai, aicinema, bark, blender, diffusion, flux, framepack, generative, kontext, ltx, movie, sdxl, studio, text2audio, text2image, text2speech, text2video, wan",tin2tin,1255,2025-10-28T01:22:41Z
gh_ntegrals/hypergen,github_repo,ntegrals/hypergen,HyperGen - Optimized inference and fine-tuning framework for diffusion (image & video) models. Up to 3x faster & 80% less VRAM.,https://github.com/ntegrals/hypergen,"artificial-inteligence, diffusion, diffusion-models, fine-tuning, flux, gpt, inference, lora, pytorch, sdxl",ntegrals,1245,2025-10-24T02:17:08Z
gh_shobrook/BitVision,github_repo,shobrook/BitVision,Trade Bitcoin and run forecasting models from the terminal,https://github.com/shobrook/BitVision,"bitcoin, bitcoin-price, bitcoin-price-prediction, machine-learning, technical-analysis, trading, trading-bot, trading-systems",shobrook,1219,2025-10-23T17:50:12Z
gh_wagenaartje/neataptic,github_repo,wagenaartje/neataptic,:rocket: Blazing fast neuro-evolution & backpropagation for the browser and Node.js,https://github.com/wagenaartje/neataptic,"crossover, genetic-algorithm, machine-learning, mutations, neural-network, neurons, selection, squash",wagenaartje,1215,2025-10-27T17:04:22Z
gh_declare-lab/tango,github_repo,declare-lab/tango,A family of diffusion models for text-to-audio generation.,https://github.com/declare-lab/tango,"audio-generation, diffusion, diffusion-models, language-models, large-language-models, text-to-audio",declare-lab,1201,2025-10-27T10:44:59Z
gh_midas-research/audino,github_repo,midas-research/audino,Open source audio annotation tool for humans,https://github.com/midas-research/audino,"annotation-tool, audio-annotation, audio-processing, datasets, machine-learning, python, speech-processing",midas-research,1114,2025-10-28T17:37:26Z
gh_cloneofsimo/minDiffusion,github_repo,cloneofsimo/minDiffusion,"Self-contained, minimalistic implementation of diffusion models with Pytorch.",https://github.com/cloneofsimo/minDiffusion,"diffusion, pytorch",cloneofsimo,1111,2025-10-29T03:11:01Z
gh_THU-LYJ-Lab/T3Bench,github_repo,THU-LYJ-Lab/T3Bench,T3Bench: Benchmarking Current Progress in Text-to-3D Generation,https://github.com/THU-LYJ-Lab/T3Bench,"3d, diffusion, nerf, text-to-3d",THU-LYJ-Lab,1100,2025-10-10T02:40:17Z
gh_ZoneMinder/zmNinja,github_repo,ZoneMinder/zmNinja,"High performance, cross platform ionic app for Home/Commerical Security Surveillance using ZoneMinder",https://github.com/ZoneMinder/zmNinja,"angularjs, cctv, desktop-app, dvr, home, ionic, iot, javascript, machine-learning, mobile-app, nvr, security, video, zmninja, zoneminder",ZoneMinder,1060,2025-10-27T01:19:41Z
gh_EdVince/Stable-Diffusion-NCNN,github_repo,EdVince/Stable-Diffusion-NCNN,"Stable Diffusion in NCNN with c++, supported txt2img and img2img",https://github.com/EdVince/Stable-Diffusion-NCNN,"android, clip, cpp, diffusion, executable, img2img, mnn, ncnn, onnx, stable-diffusion, tensorrt, tnn, txt2img",EdVince,1051,2025-10-25T17:50:40Z
gh_Tencent-Hunyuan/MixGRPO,github_repo,Tencent-Hunyuan/MixGRPO,MixGRPO: Unlocking Flow-based GRPO Efficiency with Mixed ODE-SDE,https://github.com/Tencent-Hunyuan/MixGRPO,"diffusion, grpo, reinforcement-learning",Tencent-Hunyuan,1021,2025-10-29T12:51:35Z
gh_KartikChugh/Otto,github_repo,KartikChugh/Otto,"Otto makes machine learning an intuitive, natural language experience. 🏆  Facebook AI Hackathon winner ⭐️ #1 Trending on MadeWithML.com ⭐️ #4 Trending JavaScript Project on GitHub ⭐️ #15 Trending (All Languages) on GitHub",https://github.com/KartikChugh/Otto,"artificial-intelligence, automl, chat-application, deep-learning, keras-tensorflow, machine-learning, natural-language-understanding, python, scikit-learn, trending-repositories",KartikChugh,956,2025-10-20T13:22:59Z
gh_SarvagyaVaish/FlappyBirdRL,github_repo,SarvagyaVaish/FlappyBirdRL,Flappy Bird hack using Reinforcement Learning,https://github.com/SarvagyaVaish/FlappyBirdRL,"flappy-bird, machine-learning, reinforcement-learning",SarvagyaVaish,921,2025-10-03T02:25:44Z
gh_AspirinCode/papers-for-molecular-design-using-DL,github_repo,AspirinCode/papers-for-molecular-design-using-DL,List of Molecular and Material design using Generative AI and Deep Learning ,https://github.com/AspirinCode/papers-for-molecular-design-using-DL,"deep-generative-models, diffusion, drug-design, energy-based-model, gan, generative-ai, gnns, lstm, material-design, molecular-design, prompt-learning, reinforcement-learning, rnn, score-based-generative-models, transformer, vae",AspirinCode,880,2025-10-29T08:34:52Z
gh_LeCAR-Lab/dial-mpc,github_repo,LeCAR-Lab/dial-mpc,"Official implementation for the paper ""Full-Order Sampling-Based MPC for Torque-Level Locomotion Control via Diffusion-Style Annealing"". DIAL-MPC is a novel sampling-based MPC framework for legged robot full-order torque-level control with both precision and agility in a training-free manner.",https://github.com/LeCAR-Lab/dial-mpc,"diffusion, humanoid, legged-robots, mpc, online-control, optimal-control, quadruped, sampling-based-control",LeCAR-Lab,873,2025-10-28T20:09:46Z
gh_FireRedTeam/FireRedTTS,github_repo,FireRedTeam/FireRedTTS,An Open-Sourced LLM-empowered Foundation TTS System,https://github.com/FireRedTeam/FireRedTTS,"diffusion, flow-matching, gan, language-model, speech, speech-synthesis, text-to-speech, tts, voice-clone",FireRedTeam,868,2025-10-27T13:21:48Z
gh_mayeaux/generate-subtitles,github_repo,mayeaux/generate-subtitles,"Generate transcripts for audio and video content with a user friendly UI, powered by Open AI's Whisper with automatic translations and download videos automatically with yt-dlp integration",https://github.com/mayeaux/generate-subtitles,"expressjs, gpu, libretranslate, machine-learning, nodejs, transcription, translation, whisper, yt-dlp",mayeaux,806,2025-10-14T18:13:36Z
gh_aws-samples/aws-mlu-explain,github_repo,aws-samples/aws-mlu-explain,"Visual, Interactive Articles About Machine Learning:  https://mlu-explain.github.io/",https://github.com/aws-samples/aws-mlu-explain,"ai, aws, d3, datavisualization, dataviz, deep-learning, machine-learning, machinelearning, mlu, svelte",aws-samples,789,2025-10-29T13:07:19Z
gh_tobegit3hub/simple_tensorflow_serving,github_repo,tobegit3hub/simple_tensorflow_serving,Generic and easy-to-use serving service for machine learning models,https://github.com/tobegit3hub/simple_tensorflow_serving,"client, deep-learning, http, machine-learning, savedmodel, serving, tensorflow, tensorflow-models",tobegit3hub,761,2025-10-16T09:51:47Z
gh_williamFalcon/test-tube,github_repo,williamFalcon/test-tube,Python library to easily log experiments and parallelize hyperparameter search for neural networks,https://github.com/williamFalcon/test-tube,"caffe, caffe2, chainer, data-science, deep-learning, grid-search, hyperparameter-optimization, keras, machine-learning, neural-networks, pytorch, random-search, tensorflow",williamFalcon,735,2025-10-16T07:14:10Z
gh_Yomguithereal/talisman,github_repo,Yomguithereal/talisman,"Straightforward fuzzy matching, information retrieval and NLP building blocks for JavaScript.",https://github.com/Yomguithereal/talisman,"clustering, deduplication, fuzzy-matching, information-retrieval, machine-learning, natural-language-processing, record-linkage",Yomguithereal,718,2025-10-20T15:59:32Z
gh_victor369basu/Real-time-stock-market-prediction,github_repo,victor369basu/Real-time-stock-market-prediction,"In this repository, I have developed the entire server-side principal architecture for real-time stock market prediction with Machine Learning. I have used Tensorflow.js for constructing ml model architecture, and Kafka for real-time data streaming and pipelining.",https://github.com/victor369basu/Real-time-stock-market-prediction,"deep-learning, kafka, machine-learning, mongodb, nodejs, streaming, tensorflow, tensorflowjs, tensorflowjs-models",victor369basu,646,2025-10-16T05:08:38Z
gh_illustrated-machine-learning/illustrated-machine-learning.github.io,github_repo,illustrated-machine-learning/illustrated-machine-learning.github.io,Website containing illustrations about Machine Learning theory! ,https://github.com/illustrated-machine-learning/illustrated-machine-learning.github.io,"illustrated-machine-learning, illustrations, machine-learning, ml-illustrations",illustrated-machine-learning,644,2025-10-29T12:31:02Z
gh_charliegerard/gaze-detection,github_repo,charliegerard/gaze-detection,👀 Use machine learning in JavaScript to detect eye movements and build gaze-controlled experiences.,https://github.com/charliegerard/gaze-detection,"creative-coding, eye-detection, eye-tracking, frontend, human-computer-interaction, javascript, machine-learning, tensorflow, tensorflowjs, tfjs",charliegerard,637,2025-10-22T16:31:13Z
gh_DanRuta/xVA-Synth,github_repo,DanRuta/xVA-Synth,"Machine learning based speech synthesis Electron app, with voices from specific characters from video games",https://github.com/DanRuta/xVA-Synth,"elder-scrolls, electron, fallout, machine-learning, skyrim, speech-synthesis, tacotron, voice-synthesis",DanRuta,631,2025-10-28T20:54:56Z
gh_adblockradio/adblockradio,github_repo,adblockradio/adblockradio,An adblocker for live radio streams and podcasts. Machine learning meets Shazam.,https://github.com/adblockradio/adblockradio,"adblock, adblockradio, ai, keras, machine-learning, shazam, signal-processing, tensorflow",adblockradio,1491,2025-09-03T04:48:50Z
gh_WebDevsCom/webDevsCom,github_repo,WebDevsCom/webDevsCom,:heart_eyes: All kinds of resources for Developers :trident: in one place.,https://github.com/WebDevsCom/webDevsCom,"application, bulma, coding, design, design-systems, developer-portfolio, developer-productivity, developer-tools, hacktoberfest, hacktoberfest2021, javascript, javascript-tools, machine-learning, mobile-development, reactjs, resources, webdevelopment",WebDevsCom,720,2025-09-23T13:19:55Z
